id,name,tags,rule
corpus-titled-bean-dip,Bean Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-zucchini-cake,Chocolate Zucchini Cake,dessert,dessert
corpus-titled-glazed-carrots,Glazed Carrots,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-chicken-casserole,Mexican Chicken Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-pineapple-cheese-ball,Pineapple Cheese Ball,"dinner,lunch",default main → lunch + dinner
corpus-titled-split-pea-soup,Split Pea Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-pork-chops,Pork Chops,"dinner,lunch",default main → lunch + dinner
corpus-titled-nacho-dip,Nacho Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-coleslaw,Coleslaw,"dinner,lunch",default main → lunch + dinner
corpus-titled-rhubarb-pie,Rhubarb Pie,dessert,dessert
corpus-titled-custard-pie,Custard Pie,dessert,dessert
corpus-titled-dumplings,Dumplings,"dinner,lunch",default main → lunch + dinner
corpus-titled-7-up-cake,7-Up Cake,dessert,dessert
corpus-titled-tomato-soup,Tomato Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-oatmeal-pie,Oatmeal Pie,dessert,dessert
corpus-titled-apricot-salad,Apricot Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-fried-chicken,Fried Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-jam-cake,Jam Cake,dessert,dessert
corpus-titled-banana-muffins,Banana Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-rhubarb-cake,Rhubarb Cake,dessert,dessert
corpus-titled-chicken-enchilada-casserole,Chicken Enchilada Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheeseburger-pie,Cheeseburger Pie,dessert,dessert
corpus-titled-meat-balls,Meat Balls,"dinner,lunch",default main → lunch + dinner
corpus-titled-ground-beef-casserole,Ground Beef Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-forgotten-cookies,Forgotten Cookies,dessert,dessert
corpus-titled-ambrosia,Ambrosia,"dinner,lunch",default main → lunch + dinner
corpus-titled-party-mix,Party Mix,"dinner,lunch",default main → lunch + dinner
corpus-titled-vanilla-wafer-cake,Vanilla Wafer Cake,dessert,dessert
corpus-titled-dirty-rice,Dirty Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-rolls,Hot Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-eggplant-parmesan,Eggplant Parmesan,"dinner,lunch",default main → lunch + dinner
corpus-titled-pumpkin-muffins,Pumpkin Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecue,Barbecue,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-frosting,Chocolate Frosting,"dinner,lunch",default main → lunch + dinner
corpus-titled-peanut-butter-candy,Peanut Butter Candy,dessert,dessert
corpus-titled-green-rice,Green Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-chess-pie,Lemon Chess Pie,dessert,dessert
corpus-titled-rice-pilaf,Rice Pilaf,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-rice,Mexican Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-raw-apple-cake,Raw Apple Cake,dessert,dessert
corpus-titled-cowboy-cookies,Cowboy Cookies,dessert,dessert
corpus-titled-hot-artichoke-dip,Hot Artichoke Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-lime-jello-salad,Lime Jello Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-magic-cookie-bars,Magic Cookie Bars,dessert,dessert
corpus-titled-veggie-pizza,Veggie Pizza,"dinner,lunch",default main → lunch + dinner
corpus-titled-three-bean-salad,Three Bean Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-pineapple-pie,Pineapple Pie,dessert,dessert
corpus-titled-apple-salad,Apple Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-mandarin-orange-salad,Mandarin Orange Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-noodles,Noodles,"dinner,lunch",default main → lunch + dinner
corpus-titled-zucchini-relish,Zucchini Relish,"dinner,lunch",default main → lunch + dinner
corpus-titled-sticky-buns,Sticky Buns,"dinner,lunch",default main → lunch + dinner
corpus-titled-chess-cake,Chess Cake,dessert,dessert
corpus-titled-peanut-butter-cups,Peanut Butter Cups,"dinner,lunch",default main → lunch + dinner
corpus-titled-stromboli,Stromboli,"dinner,lunch",default main → lunch + dinner
corpus-titled-blonde-brownies,Blonde Brownies,dessert,dessert
corpus-titled-white-chili,White Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-poppy-seed-dressing,Poppy Seed Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-gravy,Chocolate Gravy,"dinner,lunch",default main → lunch + dinner
corpus-titled-spaghetti,Spaghetti,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-chip-pie,Chocolate Chip Pie,dessert,dessert
corpus-titled-chicken-marsala,Chicken Marsala,"dinner,lunch",default main → lunch + dinner
corpus-titled-german-chocolate-cake,German Chocolate Cake,dessert,dessert
corpus-titled-heavenly-hash,Heavenly Hash,"dinner,lunch",default main → lunch + dinner
corpus-titled-cranberry-sauce,Cranberry Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-stuffed-shells,Stuffed Shells,"dinner,lunch",default main → lunch + dinner
corpus-titled-southern-pecan-pie,Southern Pecan Pie,dessert,dessert
corpus-titled-corn-relish,Corn Relish,"dinner,lunch",default main → lunch + dinner
corpus-titled-7-layer-salad,7 Layer Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-banana-split-pie,Banana Split Pie,dessert,dessert
corpus-titled-chicken-fajitas,Chicken Fajitas,"dinner,lunch",default main → lunch + dinner
corpus-titled-kahlua,Kahlua,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-salad,Mexican Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-cabbage-soup,Cabbage Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-marinated-mushrooms,Marinated Mushrooms,"dinner,lunch",default main → lunch + dinner
corpus-titled-buttermilk-pancakes,Buttermilk Pancakes,breakfast,breakfast
corpus-titled-mixed-vegetable-casserole,Mixed Vegetable Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-dressing,Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-pound-cake,Lemon Pound Cake,dessert,dessert
corpus-titled-banana-cream-pie,Banana Cream Pie,dessert,dessert
corpus-titled-bean-soup,Bean Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-corned-beef-casserole,Corned Beef Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-caramel-icing,Caramel Icing,"dinner,lunch",default main → lunch + dinner
corpus-titled-stuffed-bell-peppers,Stuffed Bell Peppers,"dinner,lunch",default main → lunch + dinner
corpus-titled-turkey-chili,Turkey Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-apples,Baked Apples,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-potatoes,Cheese Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-orange-slice-cake,Orange Slice Cake,dessert,dessert
corpus-titled-egg-custard-pie,Egg Custard Pie,dessert,dessert
corpus-titled-pineapple-salad,Pineapple Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-oatmeal-raisin-cookies,Oatmeal Raisin Cookies,dessert,dessert
corpus-titled-marinara-sauce,Marinara Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-banana-split-dessert,Banana Split Dessert,dessert,dessert
corpus-titled-marinated-vegetables,Marinated Vegetables,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-potato-soup,Baked Potato Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-new-england-clam-chowder,New England Clam Chowder,"dinner,lunch",default main → lunch + dinner
corpus-titled-chili-sauce,Chili Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-pecan-pie,Chocolate Pecan Pie,dessert,dessert
corpus-titled-baked-ziti,Baked Ziti,"dinner,lunch",default main → lunch + dinner
corpus-titled-congealed-salad,Congealed Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecue-chicken,Barbecue Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-french-coconut-pie,French Coconut Pie,dessert,dessert
corpus-titled-haystacks,Haystacks,"dinner,lunch",default main → lunch + dinner
corpus-titled-tomato-sauce,Tomato Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-vegetable-beef-soup,Vegetable Beef Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-coconut-macaroons,Coconut Macaroons,dessert,dessert
corpus-titled-german-chocolate-upside-down-cake,German Chocolate Upside-Down Cake,dessert,dessert
corpus-titled-cottage-cheese-salad,Cottage Cheese Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-spoon-bread,Spoon Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-spaghetti-casserole,Spaghetti Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-wings,Chicken Wings,"dinner,lunch",default main → lunch + dinner
corpus-titled-cabbage-salad,Cabbage Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-mayonnaise-cake,Mayonnaise Cake,dessert,dessert
corpus-titled-popovers,Popovers,"dinner,lunch",default main → lunch + dinner
corpus-titled-banana-nut-cake,Banana Nut Cake,dessert,dessert
corpus-titled-salmon-croquettes,Salmon Croquettes,"dinner,lunch",default main → lunch + dinner
corpus-titled-better-than-sex-cake,Better Than Sex Cake,dessert,dessert
corpus-titled-lemon-lush,Lemon Lush,"dinner,lunch",default main → lunch + dinner
corpus-titled-zucchini-cake,Zucchini Cake,dessert,dessert
corpus-titled-strawberry-dessert,Strawberry Dessert,dessert,dessert
corpus-titled-porcupine-meatballs,Porcupine Meatballs,"dinner,lunch",default main → lunch + dinner
corpus-titled-cranberry-bread,Cranberry Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-manicotti,Manicotti,"dinner,lunch",default main → lunch + dinner
corpus-titled-cake-mix-cookies,Cake Mix Cookies,dessert,dessert
corpus-titled-kraut-salad,Kraut Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-beef-burgundy,Beef Burgundy,"dinner,lunch",default main → lunch + dinner
corpus-titled-pina-colada-cake,Pina Colada Cake,dessert,dessert
corpus-titled-baked-pork-chops,Baked Pork Chops,"dinner,lunch",default main → lunch + dinner
corpus-titled-clam-dip,Clam Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-vegetarian-chili,Vegetarian Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-buttermilk-pound-cake,Buttermilk Pound Cake,dessert,dessert
corpus-titled-sweet-potato-biscuits,Sweet Potato Biscuits,"dinner,lunch",default main → lunch + dinner
corpus-titled-nachos,Nachos,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-rice-casserole,Chicken Rice Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-millionaire-pie,Millionaire Pie,dessert,dessert
corpus-titled-peanut-clusters,Peanut Clusters,"dinner,lunch",default main → lunch + dinner
corpus-titled-white-bread,White Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-scripture-cake,Scripture Cake,dessert,dessert
corpus-titled-orange-jello-salad,Orange Jello Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-italian-beef,Italian Beef,"dinner,lunch",default main → lunch + dinner
corpus-titled-hawaiian-chicken,Hawaiian Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-chili-dip,Chili Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-funnel-cakes,Funnel Cakes,dessert,dessert
corpus-titled-blackberry-cobbler,Blackberry Cobbler,dessert,dessert
corpus-titled-hungarian-goulash,Hungarian Goulash,"dinner,lunch",default main → lunch + dinner
corpus-titled-rum-cake,Rum Cake,dessert,dessert
corpus-titled-blue-cheese-dressing,Blue Cheese Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-party-potatoes,Party Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-icebox-cookies,Icebox Cookies,dessert,dessert
corpus-titled-applesauce,Applesauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-stuffed-cabbage,Stuffed Cabbage,"dinner,lunch",default main → lunch + dinner
corpus-titled-egg-rolls,Egg Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-gooey-butter-cake,Gooey Butter Cake,dessert,dessert
corpus-titled-angel-food-cake,Angel Food Cake,dessert,dessert
corpus-titled-mayonnaise,Mayonnaise,"dinner,lunch",default main → lunch + dinner
corpus-titled-apple-dip,Apple Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-cream-pie,Chocolate Cream Pie,dessert,dessert
corpus-titled-christmas-punch,Christmas Punch,"dinner,lunch",default main → lunch + dinner
corpus-titled-blueberry-cake,Blueberry Cake,dessert,dessert
corpus-titled-persimmon-pudding,Persimmon Pudding,dessert,dessert
corpus-titled-beef-casserole,Beef Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-bread,Lemon Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-sauce,Chocolate Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-summer-squash-casserole,Summer Squash Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-doughnuts,Doughnuts,dessert,dessert
corpus-titled-raisin-pie,Raisin Pie,dessert,dessert
corpus-titled-chicken-and-dressing-casserole,Chicken And Dressing Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-broccoli-corn-bread,Broccoli Corn Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-pumpkin-pie-cake,Pumpkin Pie Cake,dessert,dessert
corpus-titled-chicken-piccata,Chicken Piccata,"dinner,lunch",default main → lunch + dinner
corpus-titled-toffee-bars,Toffee Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-pistachio-cake,Pistachio Cake,dessert,dessert
corpus-titled-reuben-casserole,Reuben Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-cherry-dessert,Cherry Dessert,dessert,dessert
corpus-titled-pesto,Pesto,"dinner,lunch",default main → lunch + dinner
corpus-titled-king-ranch-chicken,King Ranch Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweetened-condensed-milk,Sweetened Condensed Milk,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-wafers,Cheese Wafers,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-bread,Cheese Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-peanut-blossoms,Peanut Blossoms,"dinner,lunch",default main → lunch + dinner
corpus-titled-buttermilk-salad,Buttermilk Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-pizza-sauce,Pizza Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-butterscotch-brownies,Butterscotch Brownies,dessert,dessert
corpus-titled-cocktail-meatballs,Cocktail Meatballs,"dinner,lunch",default main → lunch + dinner
corpus-titled-five-cup-salad,Five Cup Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-icebox-fruit-cake,Icebox Fruit Cake,dessert,dessert
corpus-titled-turkey-tetrazzini,Turkey Tetrazzini,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-icebox-pie,Lemon Icebox Pie,dessert,dessert
corpus-titled-caramel-pie,Caramel Pie,dessert,dessert
corpus-titled-hominy-casserole,Hominy Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-seafood-casserole,Seafood Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-fruit-cake-cookies,Fruit Cake Cookies,dessert,dessert
corpus-titled-pico-de-gallo,Pico De Gallo,"dinner,lunch",default main → lunch + dinner
corpus-titled-christmas-cookies,Christmas Cookies,dessert,dessert
corpus-titled-broccoli-bread,Broccoli Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-pepper-relish,Pepper Relish,"dinner,lunch",default main → lunch + dinner
corpus-titled-potatoes,Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-orange-balls,Orange Balls,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-ice-cream,Chocolate Ice Cream,dessert,dessert
corpus-titled-tortilla-roll-ups,Tortilla Roll-Ups,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-pickles,Sweet Pickles,"dinner,lunch",default main → lunch + dinner
corpus-titled-fettuccine-alfredo,Fettuccine Alfredo,"dinner,lunch",default main → lunch + dinner
corpus-titled-buffalo-chicken-dip,Buffalo Chicken Dip,"dinner,lunch",default main → lunch + dinner
